2018-05-20,751.99
2018-05-23,651.99
2018-05-27,591.99
2018-05-30,681.99
2018-06-03,591.99
2018-06-06,531.99
2018-06-10,621.99
2018-06-13,551.99
2018-06-17,411.99
2018-06-20,621.99
2018-06-22,461.99
2018-06-24,621.99
2018-06-27,611.99
2018-06-29,801.99
2018-07-01,761.99
2018-07-04,641.99
2018-07-06,701.99
2018-07-08,601.99
2018-07-11,521.99
2018-07-13,601.99
2018-07-15,561.99
2018-07-18,521.99
2018-07-20,641.99
2018-07-22,511.99
2018-07-25,351.99
2018-07-27,441.99
2018-07-29,361.99
2018-08-01,401.99
2018-08-03,651.99
2018-08-05,571.99
2018-08-08,401.99
2018-08-10,701.99
2018-08-12,621.99
2018-08-15,401.99
2018-08-17,671.99
2018-08-19,671.99
2018-08-22,451.99
2018-08-24,921.99
2018-08-26,671.99
2018-08-29,501.99
2018-08-31,721.99
2018-09-02,671.99
2018-09-05,611.99
2018-09-07,821.99
2018-09-09,671.99
2018-09-12,561.99
2018-09-14,571.99
2018-09-16,571.99
2018-09-19,511.99
2018-09-21,571.99
2018-09-23,571.99
2018-09-26,351.99
2018-09-28,611.99
2018-09-30,571.99
2018-10-03,451.99
2018-10-05,611.99
2018-10-07,561.99
2018-10-10,571.99
2018-10-12,611.99
2018-10-14,561.99
2018-10-17,351.99
2018-10-19,521.99
2018-10-21,571.99
2018-10-24,351.99
2018-10-26,571.99
2018-10-28,701.99
2018-10-31,511.99
2018-11-02,781.99
2018-11-04,701.99
2018-11-07,541.99
2018-11-09,781.99
2018-11-11,701.99
2018-11-14,881.99
2018-11-16,701.99
2018-11-18,701.99
2018-11-21,601.99
2018-11-23,701.99
2018-11-25,701.99
2018-11-28,591.99
2018-11-30,701.99
2018-12-02,701.99
2018-12-05,681.99
2018-12-07,651.99
2018-12-09,691.99
2018-12-12,631.99
2018-12-14,691.99
2018-12-16,731.99
2018-12-19,931.99
2018-12-21,1011.99
2018-12-23,961.99
2018-12-26,981.99
2018-12-28,911.99
2018-12-30,1011.99
2019-01-02,801.99
2019-01-04,1181.99
2019-01-06,1181.99
2019-01-09,581.99
2019-01-11,831.99
2019-01-13,831.99
2019-01-16,651.99
2019-01-18,781.99
2019-01-20,701.99
2019-01-23,501.99
2019-01-25,701.99
2019-01-27,501.99
2019-01-30,501.99
2019-02-01,701.99
2019-02-03,501.99
2019-02-06,501.99
2019-02-08,701.99
2019-02-10,451.99
2019-02-13,451.99
2019-02-15,651.99
2019-02-17,451.99
2019-02-20,451.99
2019-02-22,651.99
2019-02-24,451.99
2019-02-27,451.99
2019-04-03,601.99
2019-04-07,601.99
2019-04-10,601.99
2019-04-14,601.99
