2018-04-11,948.99
2018-04-15,902.99
2018-04-18,628.99
2018-04-22,752.99
2018-04-25,678.99
2018-04-29,702.99
2018-05-02,530.99
2018-05-06,542.99
2018-05-09,480.99
2018-05-13,542.99
2018-05-16,480.99
2018-05-20,442.99
2018-05-23,480.99
2018-05-27,642.99
2018-05-30,570.99
2018-06-03,682.99
2018-06-06,400.99
2018-06-10,362.99
2018-06-13,350.99
2018-06-17,362.99
2018-06-20,400.99
2018-06-22,462.99
2018-06-24,572.99
2018-06-27,400.99
2018-06-29,622.99
2018-07-01,552.99
2018-07-04,650.99
2018-07-06,502.99
2018-07-08,502.99
2018-07-11,620.99
2018-07-13,502.99
2018-07-15,582.99
2018-07-18,470.99
2018-07-20,502.99
2018-07-22,342.99
2018-07-25,300.99
2018-07-27,342.99
2018-07-29,392.99
2018-08-01,300.99
2018-08-03,552.99
2018-08-05,502.99
2018-08-08,380.99
2018-08-10,522.99
2018-08-12,522.99
2018-08-15,430.99
2018-08-17,572.99
2018-08-19,572.99
2018-08-22,430.99
2018-08-24,752.99
2018-08-26,702.99
2018-08-29,430.99
2018-08-31,702.99
2018-09-02,702.99
2018-09-05,530.99
2018-09-07,722.99
2018-09-09,622.99
2018-09-12,530.99
2018-09-14,522.99
2018-09-16,472.99
2018-09-19,300.99
2018-09-21,472.99
2018-09-23,472.99
2018-09-26,360.99
2018-09-28,512.99
2018-09-30,472.99
2018-10-03,360.99
2018-10-05,512.99
2018-10-07,512.99
2018-10-10,420.99
2018-10-12,562.99
2018-10-14,512.99
2018-10-17,360.99
2018-10-19,522.99
2018-10-21,472.99
2018-10-24,360.99
2018-10-26,472.99
2018-10-28,602.99
2018-10-31,360.99
2018-11-02,732.99
2018-11-04,692.99
2018-11-07,440.99
2018-11-09,732.99
2018-11-11,652.99
2018-11-14,830.99
2018-11-16,652.99
2018-11-18,652.99
2018-11-21,550.99
2018-11-23,652.99
2018-11-25,652.99
2018-11-28,450.99
2018-11-30,652.99
2018-12-02,652.99
2018-12-05,450.99
2018-12-07,702.99
2018-12-09,702.99
2018-12-12,450.99
2018-12-14,702.99
2018-12-16,782.99
2018-12-19,650.99
2018-12-21,1062.99
2018-12-23,1062.99
2018-12-26,980.99
2018-12-28,1012.99
2018-12-30,1012.99
2019-01-02,1030.99
2019-01-04,1362.99
2019-01-06,1362.99
2019-01-09,750.99
2019-01-11,1012.99
2019-01-13,1012.99
2019-01-16,650.99
2019-01-18,962.99
2019-01-20,480.99
2019-01-23,650.99
2019-01-25,962.99
2019-01-27,650.99
2019-01-30,650.99
2019-02-01,702.99
2019-02-03,650.99
2019-02-06,500.99
2019-02-08,542.99
2019-02-10,450.99
2019-02-13,450.99
2019-02-15,492.99
2019-02-17,600.99
2019-02-20,540.99
2019-02-24,600.99
2019-02-27,600.99
