2018-10-03,320.99
2018-10-10,320.99
2018-10-17,320.99
2018-10-24,320.99
2018-10-31,320.99
2018-05-23,350.99
2018-06-27,350.99
2018-05-20,362.99
2018-06-10,362.99
2018-06-17,362.99
2018-06-22,362.99
2018-06-24,362.99
2018-06-13,370.99
2018-06-20,370.99
2018-07-25,370.99
2018-08-29,370.99
2018-09-19,370.99
2018-09-26,370.99
2018-06-06,400.99
2018-11-07,400.99
2018-05-09,420.99
2018-02-10,430.99
2018-02-17,430.99
2018-02-24,430.99
2018-09-12,450.99
2018-11-21,450.99
2018-08-01,460.99
2018-08-08,460.99
2018-05-13,462.99
2018-05-02,480.99
2018-01-20,480.99
2018-01-27,480.99
2018-02-03,480.99
2018-05-06,492.99
2018-05-16,500.99
2018-11-28,500.99
2018-12-05,500.99
2018-12-12,500.99
2018-07-11,520.99
2018-07-18,520.99
2018-09-14,522.99
2018-09-16,522.99
2018-09-21,522.99
2018-09-23,522.99
2018-09-30,522.99
2018-10-26,522.99
2018-04-18,528.99
2018-08-15,540.99
2018-08-22,540.99
2018-05-30,550.99
2018-07-06,562.99
2018-09-28,562.99
2018-08-05,572.99
2018-08-10,572.99
2018-08-12,572.99
2018-08-17,572.99
2018-08-19,572.99
2018-10-19,572.99
2018-10-21,572.99
2018-04-15,592.99
2018-04-22,592.99
2018-07-04,600.99
2018-06-03,602.99
2018-07-08,602.99
2018-07-13,602.99
2018-07-15,602.99
2018-10-05,602.99
2018-10-07,602.99
2018-05-27,612.99
2018-07-01,612.99
2018-07-22,612.99
2018-07-27,612.99
2018-08-03,612.99
2018-06-29,622.99
2018-04-25,628.99
2018-01-16,650.99
2018-01-23,650.99
2018-01-30,650.99
2018-04-29,652.99
2018-07-20,652.99
2018-09-09,652.99
2018-10-12,652.99
2018-10-14,652.99
2018-10-28,652.99
2018-07-29,662.99
2018-03-27,686.99
2018-03-28,698.99
2018-09-05,700.99
2018-12-19,700.99
2018-08-26,702.99
2018-08-31,702.99
2018-09-02,702.99
2018-09-07,702.99
2018-11-09,702.99
2018-11-11,702.99
2018-11-16,702.99
2018-11-18,702.99
2018-11-23,702.99
2018-11-25,702.99
2018-11-30,702.99
2018-12-02,702.99
2018-04-04,728.99
2018-11-04,742.99
2018-01-09,750.99
2018-08-24,752.99
2018-12-07,752.99
2018-12-09,752.99
2018-04-11,778.99
2018-11-02,782.99
2018-12-14,802.99
2018-04-03,806.99
2018-04-08,852.99
2018-11-14,880.99
2018-12-16,882.99
2018-12-26,980.99
2018-12-28,1012.99
2018-12-30,1012.99
2018-01-02,1050.99
2018-12-21,1062.99
2018-12-23,1062.99
2018-01-04,1362.99
