2018-05-09,857.99
2018-05-13,788.99
2018-05-16,649.99
2018-05-20,760.99
2018-05-23,699.99
2018-05-27,473.99
2018-05-30,554.99
2018-06-03,460.99
2018-06-06,560.99
2018-06-10,570.99
2018-06-13,590.99
2018-06-17,460.99
2018-06-20,590.99
2018-06-22,460.99
2018-06-24,620.99
2018-06-27,500.99
2018-06-29,700.99
2018-07-01,460.99
2018-07-04,510.99
2018-07-06,410.99
2018-07-08,570.99
2018-07-11,510.99
2018-07-13,700.99
2018-07-15,510.99
2018-07-18,460.99
2018-07-20,510.99
2018-07-22,510.99
2018-07-25,350.99
2018-07-27,360.99
2018-07-29,360.99
2018-08-01,400.99
2018-08-03,520.99
2018-08-05,520.99
2018-08-08,580.99
2018-08-10,620.99
2018-08-12,620.99
2018-08-15,530.99
2018-08-17,670.99
2018-08-19,620.99
2018-08-22,480.99
2018-08-24,820.99
2018-08-26,670.99
2018-08-29,450.99
2018-08-31,720.99
2018-09-02,620.99
2018-09-05,500.99
2018-09-07,820.99
2018-09-09,670.99
2018-09-12,560.99
2018-09-14,620.99
2018-09-16,620.99
2018-09-19,450.99
2018-09-21,620.99
2018-09-23,570.99
2018-09-26,350.99
2018-09-28,570.99
2018-09-30,570.99
2018-10-03,400.99
2018-10-05,560.99
2018-10-07,560.99
2018-10-10,460.99
2018-10-12,610.99
2018-10-14,560.99
2018-10-17,350.99
2018-10-19,520.99
2018-10-21,570.99
2018-10-24,460.99
2018-10-26,570.99
2018-10-28,700.99
2018-10-31,460.99
2018-11-02,780.99
2018-11-04,700.99
2018-11-07,540.99
2018-11-09,780.99
2018-11-11,700.99
2018-11-14,880.99
2018-11-16,700.99
2018-11-18,700.99
2018-11-21,600.99
2018-11-23,700.99
2018-11-25,700.99
2018-11-28,590.99
2018-11-30,700.99
2018-12-02,700.99
2018-12-05,650.99
2018-12-07,650.99
2018-12-09,690.99
2018-12-12,600.99
2018-12-14,690.99
2018-12-16,730.99
2018-12-19,650.99
2018-12-21,1010.99
2018-12-23,960.99
2018-12-26,980.99
2018-12-28,910.99
2018-12-30,1010.99
2019-01-02,750.99
2019-01-04,1180.99
2019-01-06,1180.99
2019-01-09,580.99
2019-01-11,830.99
2019-01-13,830.99
2019-01-16,480.99
2019-01-18,780.99
2019-01-20,480.99
2019-01-23,480.99
2019-01-25,700.99
2019-01-27,480.99
2019-01-30,480.99
2019-02-01,700.99
2019-02-03,480.99
2019-02-06,480.99
2019-02-08,700.99
2019-02-10,430.99
2019-02-13,430.99
2019-02-15,650.99
2019-02-17,430.99
2019-02-20,430.99
2019-02-22,650.99
2019-02-24,430.99
2019-02-27,430.99
2019-04-03,430.99
2019-04-07,430.99
2019-04-10,540.99
